"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","lr","mean_loss","mean_loss_aux","mean_loss_bce","mean_loss_main","train_flops","train_fps","train_latency","train_loss","train_mIoU","train_params","val_flops","val_fps","val_latency","val_loss","val_mIoU","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-06-07T07:56:31.000Z","326","","84.19768278650682","81.176402967983","89.47631328245271","85.04664337903512","76.61120120550306","61.280706035564805","65.26502717616445","30.099905041357385","92.94915464523176","86.44441267473648","75.55452925206646","32.084526336372775","90.50814202328542","37.286897789034875","65.77866116114346","20.86327417531479","81.34704958914274","28.693854851352462","73.82716100618453","57.938456152634345","81.43104508350679","66.88176499715736","88.98951020344454","81.13711906911412","84.0733774623925","35.590790723119035","81.35575953677862","35.705736141440944","57.06436910459025","38.910958557922875","66.68877615399302","36.53354481117844","60.17298379524705","42.9170557722174","86.61775007878103","81.27049245512504","80.0485927736435","47.1874906769295","50","0","2.356189167833207","0.111706501550726","0.08821251389331186","0.044202974867123074","46.330886144","36.78958306146176","28.761223316192627","2.356189167833207","77.99774138526624","28763111","46.330886144","36.11364306667253","27.697803497314453","0.5773650314807892","51.950001716188986","[81.176402967983,66.88176499715736,81.13711906911412,35.590790723119035,35.705736141440944,38.910958557922875,36.53354481117844,42.9170557722174,81.27049245512504,47.1874906769295,85.04664337903512,61.280706035564805,30.099905041357385,86.44441267473648,32.084526336372775,37.286897789034875,20.86327417531479,28.693854851352462,57.938456152634345]","28763111"
"epoch_49","finished","-","","","2025-06-07T07:52:03.000Z","268","","84.12089355693794","81.3315505342993","89.48216780151824","85.18579817275605","76.756256698466","61.065435899967305","65.09663377808195","28.930385264942043","92.94312079117128","86.20829520094847","76.34412039107016","31.604986888589423","90.92738950215508","36.988948639946514","65.98936871978471","22.291925891612635","80.87036490383522","28.821165210579185","73.73609394953871","57.86596868140374","81.57246069885493","66.83996298788225","89.02599878929261","81.1878624692827","83.78706175676423","35.453869425689184","81.18306509906662","35.22713251997707","57.10871988628834","38.84455727810228","67.14188915568435","36.484014302079345","59.57164626582227","43.84162731188167","86.59388842657712","80.87196490514114","80.07775785832642","46.4299953191051","49","0.00018484470457853937","2.3601331434783743","0.11195570228588186","0.0882972030504666","0.04442285106970002","","","","2.3601331434783743","78.0173104225914","","","","","0.58018190574646","51.86712878443082","[81.3315505342993,66.83996298788225,81.1878624692827,35.453869425689184,35.22713251997707,38.84455727810228,36.484014302079345,43.84162731188167,80.87196490514114,46.4299953191051,85.18579817275605,61.065435899967305,28.930385264942043,86.20829520094847,31.604986888589423,36.988948639946514,22.291925891612635,28.821165210579185,57.86596868140374]",""
"epoch_48","finished","-","","","2025-06-07T07:47:33.000Z","269","","84.08868988433571","81.27009123837563","89.48788519010992","85.30264521107725","76.80360045449343","60.38246776093412","64.94909832040146","29.934838248374845","93.06263880540264","86.52132875017477","76.50821477755913","34.99155773390287","90.54664580656376","38.34602870251299","64.77524203851446","20.4142752666974","81.02690204577979","28.567182694544226","73.45086673167694","57.57919267902787","81.41827350776659","67.01849179293458","89.0021013462326","80.85818624673303","83.62735033232312","36.245976841818035","81.08459903374717","35.43388206448903","57.10070234836542","39.32519822369536","66.96742627319009","37.33913724597098","59.76243398280337","43.01892745410916","86.6855358151695","81.4071416495055","80.09775333944292","46.18287090096253","48","0.000344932415365304","2.363075738038119","0.11228586464134488","0.08834926031397196","0.04457608032639851","","","","2.363075738038119","77.91820842283569","","","","","0.5753089635372162","52.112601089781066","[81.27009123837563,67.01849179293458,80.85818624673303,36.245976841818035,35.43388206448903,39.32519822369536,37.33913724597098,43.01892745410916,81.4071416495055,46.18287090096253,85.30264521107725,60.38246776093412,29.934838248374845,86.52132875017477,34.99155773390287,38.34602870251299,20.4142752666974,28.567182694544226,57.57919267902787]",""
"epoch_47","finished","-","","","2025-06-07T07:43:05.000Z","268","","84.1211605561845","81.24968816145879","89.57677303725286","85.11840163999676","76.88115988204154","61.26103223568473","64.35435308581192","29.75923909997138","93.02600518372032","86.31916559650203","76.31745867124201","32.593358239372705","91.23230035230225","36.80039307523945","64.50278798830642","22.46694465980763","80.74491146841444","28.4680795395081","73.07158338263602","57.566866192368714","81.63441433108109","66.99434679220253","88.89226695368222","81.44242224967613","83.92736201377659","34.955852696782856","81.02152327980824","35.23454638108337","57.528775843994","39.56722930268817","66.7682134484624","36.74002191377962","60.10207487522331","44.5822478469473","86.38055081365346","80.39697459049758","79.84181338567127","47.12653913063956","47","0.0004968395304717264","2.3689229000009044","0.11314979832590992","0.08846142188510822","0.04509141504688724","","","","2.3689229000009044","77.89081518701394","","","","","0.5780418615341186","52.0338604918004","[81.24968816145879,66.99434679220253,81.44242224967613,34.955852696782856,35.23454638108337,39.56722930268817,36.74002191377962,44.5822478469473,80.39697459049758,47.12653913063956,85.11840163999676,61.26103223568473,29.75923909997138,86.31916559650203,32.593358239372705,36.80039307523945,22.46694465980763,28.4680795395081,57.566866192368714]",""
"epoch_46","finished","-","","","2025-06-07T07:38:19.000Z","286","","84.03029226853253","81.44324244840212","89.5408287384103","85.28000150824604","77.03847853566946","60.91623913654307","64.42703452466951","29.489102992835747","93.00555594723868","86.21127165429724","76.29800900901917","34.13159192103994","90.47587975497632","36.67052072173369","63.14804336047267","21.828945639068092","80.16127623949006","26.996955314766712","73.23669041602614","57.8308242028712","81.55158990597592","67.06791027615044","88.86905854097417","81.28693050308313","83.62918238228495","35.70684224393198","81.02331791201166","35.99343693430663","57.01235712673197","39.85795508814969","66.88535166698614","37.55040139959315","59.98822073430462","45.11587182720419","86.71222515538601","80.17529167107318","79.41233072635121","46.836103517804275","46","0.0006436666467726117","2.373870463468343","0.11372107299608736","0.08855584121614922","0.04543513347307083","","","","2.373870463468343","77.70766962871113","","","","","0.5723787333965301","52.125759947426346","[81.44324244840212,67.06791027615044,81.28693050308313,35.70684224393198,35.99343693430663,39.85795508814969,37.55040139959315,45.11587182720419,80.17529167107318,46.836103517804275,85.28000150824604,60.91623913654307,29.489102992835747,86.21127165429724,34.13159192103994,36.67052072173369,21.828945639068092,26.996955314766712,57.8308242028712]",""
"epoch_45","finished","-","","","2025-06-06T21:30:20.000Z","252","","83.89765597839039","80.99095703485366","89.51271028523303","85.37230465876485","76.57582785023165","61.55879539998597","64.79132827019039","30.147412895910023","93.04639368928048","86.15780841699082","76.76320117630117","34.38394684161232","90.14735463097982","35.77614489092358","65.25911557715098","22.109841934407328","80.00436062805385","29.490091872317585","73.50512362920966","57.84630073450212","81.29397336121312","66.64845566197438","88.90179468661769","80.979006563439","83.48958201244695","36.42012398813222","81.35809480193385","35.81882033572675","56.75856783646877","39.35602127206637","65.99781844176488","37.61873051585072","61.29030037594544","43.97006407347862","86.77983920273765","81.89530492757953","79.4433760685074","46.903296590826194","45","0.0007868283823713545","2.3816984224562123","0.11461555461088815","0.0887118749149883","0.04604115061765257","","","","2.3816984224562123","77.83244307908721","","","","","0.5727709701061249","52.286496242596954","[80.99095703485366,66.64845566197438,80.979006563439,36.42012398813222,35.81882033572675,39.35602127206637,37.61873051585072,43.97006407347862,81.89530492757953,46.903296590826194,85.37230465876485,61.55879539998597,30.147412895910023,86.15780841699082,34.38394684161232,35.77614489092358,22.109841934407328,29.490091872317585,57.84630073450212]",""
"epoch_44","finished","-","","","2025-06-06T21:26:07.000Z","252","","83.84776555908283","81.4325327980978","89.46596461603478","85.27485735807635","76.83749022933507","59.61213496595328","64.36645119751826","28.415299729800815","93.01182059728534","85.4796814802962","77.40117843865461","31.027362359344295","90.72758162010776","37.66341582129586","64.63154305675481","20.407890962219714","79.84690554080073","27.694010587196495","73.32041758867332","57.610850204900125","81.19538822982474","66.71801129933635","88.89581783972498","80.87405130310633","82.18848483519243","37.62023132787052","81.02056602066816","35.91131861628262","56.17403133804131","38.06899684304393","66.35384695140351","35.02458606421606","60.90004593669088","42.98874416095039","86.9377255184434","82.05193140904376","79.20013926643293","46.841159221710534","44","0.0009271353468595546","2.3888219555522348","0.11598333203572656","0.08886237561930227","0.046611355679256616","","","","2.3888219555522348","77.70121917792999","","","","","0.5689997789859772","51.61668771119693","[81.4325327980978,66.71801129933635,80.87405130310633,37.62023132787052,35.91131861628262,38.06899684304393,35.02458606421606,42.98874416095039,82.05193140904376,46.841159221710534,85.27485735807635,59.61213496595328,28.415299729800815,85.4796814802962,31.027362359344295,37.66341582129586,20.407890962219714,27.694010587196495,57.610850204900125]",""
"epoch_43","finished","-","","","2025-06-06T21:21:53.000Z","253","","83.81006572220406","81.08509295590831","89.46658980928474","85.14881172924522","76.94343429500296","61.38019842547339","64.63939988811772","29.311600324769017","92.85636080829936","86.59822843329063","76.84041804077796","32.85520150217375","90.11516091785558","38.72988390280949","64.87495712786473","20.498104576547572","80.45874058096922","28.487052331977143","72.98157573766379","58.03266004712613","81.09263204947753","66.40836993127311","89.04898744283749","81.23598053479087","83.49462780617135","35.782233042233706","80.41046183877367","35.55095847059739","57.115793236188935","39.88106077384322","66.5497310770388","36.21019841059133","59.52740109384021","43.36561085124532","86.7171519784932","81.40694593678303","79.55712762804966","46.68395706234891","43","0.0010651119308332296","2.394026885505851","0.11594937159739074","0.08899369883249128","0.04684202167805066","","","","2.394026885505851","77.71055879362692","","","","","0.5640536720752716","52.03432364436986","[81.08509295590831,66.40836993127311,81.23598053479087,35.782233042233706,35.55095847059739,39.88106077384322,36.21019841059133,43.36561085124532,81.40694593678303,46.68395706234891,85.14881172924522,61.38019842547339,29.311600324769017,86.59822843329063,32.85520150217375,38.72988390280949,20.498104576547572,28.487052331977143,58.03266004712613]",""
"epoch_42","finished","-","","","2025-06-06T21:17:41.000Z","252","","83.79119281567357","80.48173777022501","89.41412052190533","85.3899209626385","76.667559225752","61.996180760422014","64.0091134406513","31.45483544830649","92.96100948997652","86.6768868308036","79.14328913991527","36.054191147714725","90.18232103539016","38.15951779909852","68.1812699531176","22.66437910984371","80.13945105309233","27.579920934240317","73.03459660528951","57.84450810331146","81.04432498425712","66.8633054589136","89.03977087179646","80.73229258250053","83.1930516085962","37.26333631900078","80.48696901341008","36.42650264370291","56.07394142147829","39.67395170749415","66.51798383116193","38.0246602566794","60.514142954674895","45.72578227519069","86.54082301268731","82.75616924579636","79.36104994313611","46.76491114039905","42","0.0012011244339814315","2.4021846019584716","0.11678268017280496","0.08914843932476663","0.047441052434060715","","","","2.4021846019584716","77.91031478536642","","","","","0.5685367572307587","52.764894236646406","[80.48173777022501,66.8633054589136,80.73229258250053,37.26333631900078,36.42650264370291,39.67395170749415,38.0246602566794,45.72578227519069,82.75616924579636,46.76491114039905,85.3899209626385,61.996180760422014,31.45483544830649,86.6768868308036,36.054191147714725,38.15951779909852,22.66437910984371,27.579920934240317,57.84450810331146]",""
"epoch_41","finished","-","","","2025-06-06T21:13:27.000Z","254","","83.51481579721921","81.3697707258547","89.49852360222127","85.19202265947902","76.76473350170284","60.858302428275245","64.663493899796","31.053384211392594","92.93494923413284","86.12075647780591","77.37158491237801","32.357633349517926","89.87746993913692","35.39261196538774","65.97071637955267","19.60187177348028","79.31331587612956","29.60856775293143","73.6529534410067","58.040087433419416","81.36696843788567","66.287854203009","88.9367705929964","81.11732929011946","83.24062685721856","35.73021389048297","80.68770208465897","36.42338516723875","56.97997994575446","37.98594503775322","66.60259022138311","36.439868396880264","60.51499859267946","41.69493119127415","86.98690495743557","82.02866993396795","79.22164731999244","46.027053691397384","41","0.0013354427415283657","2.409330591900658","0.1172502084656526","0.08931324752308334","0.047880689412090005","","","","2.409330591900658","77.79477608385687","","","","","0.5597678971290588","51.75422418840355","[81.3697707258547,66.287854203009,81.11732929011946,35.73021389048297,36.42338516723875,37.98594503775322,36.439868396880264,41.69493119127415,82.02866993396795,46.027053691397384,85.19202265947902,60.858302428275245,31.053384211392594,86.12075647780591,32.357633349517926,35.39261196538774,19.60187177348028,29.60856775293143,58.040087433419416]",""
"epoch_40","finished","-","","","2025-06-06T21:09:14.000Z","253","","83.33629116743879","81.05511420733376","89.55311703011066","85.36907422325159","76.49197654270648","61.110209584201925","65.12128661839168","30.788618504549405","92.85698729893154","86.3065436589625","77.33912580414145","38.43885826354288","90.26309318908288","38.95541123864184","66.06210074963046","22.486997288157895","79.24279666452854","27.72008486797393","73.14101710063383","58.19417307251916","81.22122332989217","67.12514685774916","89.0394301862546","81.44497747856721","83.16570535508855","35.70586490863882","80.41563423722015","35.566727830252574","56.27606381087224","39.400613556259984","65.42794616377576","36.172688336670895","61.020638904209335","44.19054872377351","87.24470129973984","81.21091117334704","79.44053170037664","46.2560304233842","40","0.0014682736788600235","2.417572093677278","0.11829114113827698","0.08950188773051473","0.04855357122823179","","","","2.417572093677278","77.71892985015924","","","","","0.5585595741271973","52.49992601040939","[81.05511420733376,67.12514685774916,81.44497747856721,35.70586490863882,35.566727830252574,39.400613556259984,36.172688336670895,44.19054872377351,81.21091117334704,46.2560304233842,85.36907422325159,61.110209584201925,30.788618504549405,86.3065436589625,38.43885826354288,38.95541123864184,22.486997288157895,27.72008486797393,58.19417307251916]",""
"epoch_39","finished","-","","","2025-06-06T21:05:01.000Z","253","","83.37955418164853","80.9362930865171","89.44110731115725","85.27710123584038","76.72844281621448","62.08553098051005","64.7998975124555","31.99348383171855","92.93309445048126","86.06219004478167","78.65660528852551","30.751846576136423","89.37356242156643","35.390056016401736","62.33629139015223","25.439929753405178","79.60819536875759","25.800313258743635","72.56045277779577","58.36908778527338","81.22088452129384","65.9201759189358","88.88535164278466","81.191233684827","82.52219707376005","35.73506920405388","79.78033373683557","36.322900898506646","56.77259435504932","40.04047330366967","65.77090056028484","38.998943498288455","62.90527536240573","46.03749381648121","87.03037335382322","81.47784194157501","79.16588348435383","46.83568537960993","39","0.0015997806152591378","2.427816646699687","0.1202134149428694","0.08971787208060879","0.04931307168862291","","","","2.427816646699687","77.57215776891292","","","","","0.5537275805473327","52.35082369554082","[80.9362930865171,65.9201759189358,81.191233684827,35.73506920405388,36.322900898506646,40.04047330366967,38.998943498288455,46.03749381648121,81.47784194157501,46.83568537960993,85.27710123584038,62.08553098051005,31.99348383171855,86.06219004478167,30.751846576136423,35.390056016401736,25.439929753405178,25.800313258743635,58.36908778527338]",""
"epoch_38","finished","-","","","2025-06-06T21:00:48.000Z","253","","83.44012312636737","80.48923913026708","89.48243011831468","85.39201581050442","76.66658587340909","61.77483552258053","65.054088401794","32.227312367520405","92.9774813790082","86.77821604797253","78.28081733223806","34.604946223754645","90.12894388646052","38.732599583062466","63.89147283668659","20.523200086283826","78.69624999489989","28.183881420669618","72.80512028249835","57.674315389718835","81.0271734739743","66.77765986075532","88.84278979530342","80.86772215091534","82.38011399386401","35.897618377204246","79.88065908004917","36.31588289021999","56.5633447358154","39.549855383156135","65.49967880149933","37.74279306655861","61.84008701693011","47.204859799129025","86.82663149970821","82.78946200105827","78.38790951027602","46.4288558791658","38","0.001730095732479772","2.4369288655637784","0.12053778960959602","0.08992590569433669","0.05000060719956879","","","","2.4369288655637784","77.50903690205772","","","","","0.5536463408470154","52.629224788973545","[80.48923913026708,66.77765986075532,80.86772215091534,35.897618377204246,36.31588289021999,39.549855383156135,37.74279306655861,47.204859799129025,82.78946200105827,46.4288558791658,85.39201581050442,61.77483552258053,32.227312367520405,86.77821604797253,34.604946223754645,38.732599583062466,20.523200086283826,28.183881420669618,57.674315389718835]",""
"epoch_37","finished","-","","","2025-06-06T20:56:35.000Z","253","","83.24019936099816","81.03121235689704","89.58858737787979","85.1443559585228","76.55169663620387","60.89762984883503","66.04843417737217","32.60424021925152","92.9255531040682","86.03639327122448","79.63221939702143","32.46916299559471","89.36565822954451","36.966204784420654","67.79487982557316","22.300795805413376","78.49072072590387","29.42552001926223","72.70380130531305","57.86330373781995","81.24865026518478","66.83962392479962","89.02318296337577","81.20529293486919","82.0407769652333","36.60995905071599","80.56294211033814","36.56433938448016","56.66455810511848","39.347411208492666","66.03832283667204","38.132729660679615","62.17131888845467","46.443270301581954","86.42117710199416","81.6112059793311","79.02943352705401","45.0170055105899","37","0.0018593280900972829","2.446481924323938","0.12214519515747332","0.0901479809604225","0.05068017762751525","","","","2.446481924323938","77.8706375212265","","","","","0.5507424168586731","52.44787668172537","[81.03121235689704,66.83962392479962,81.20529293486919,36.60995905071599,36.56433938448016,39.347411208492666,38.132729660679615,46.443270301581954,81.6112059793311,45.0170055105899,85.1443559585228,60.89762984883503,32.60424021925152,86.03639327122448,32.46916299559471,36.966204784420654,22.300795805413376,29.42552001926223,57.86330373781995]",""
"epoch_36","finished","-","","","2025-06-06T20:52:23.000Z","252","","83.18309333256185","80.78939003529355","89.44388174596729","85.27511149971306","76.48093188068873","61.57967946839927","66.04459475186725","33.59714477183342","92.97164174870412","86.43517599255868","79.91632396392224","33.272774937454756","88.84263121476941","38.751903823470926","63.776569699964256","20.38243851416383","78.45365667448888","30.810065720919916","72.75597957139354","57.73006569875532","80.64618789970272","67.51019769585076","88.87156667742244","80.97446233823332","82.60691097769275","36.63533942435905","79.82092281741731","36.96860650404786","56.18204443313056","39.54612862918216","65.11504209801335","37.12691276951806","61.42299587655962","43.02197755771115","87.11029934188694","82.35613060164832","79.15193536584013","46.8350468275715","36","0.001987569142293747","2.456948964953726","0.12324676260769216","0.09039014657490126","0.051440931084084755","","","","2.456948964953726","77.51564263536807","","","","","0.5511219594478607","52.610450147930784","[80.78939003529355,67.51019769585076,80.97446233823332,36.63533942435905,36.96860650404786,39.54612862918216,37.12691276951806,43.02197755771115,82.35613060164832,46.8350468275715,85.27511149971306,61.57967946839927,33.59714477183342,86.43517599255868,33.272774937454756,38.751903823470926,20.38243851416383,30.810065720919916,57.73006569875532]",""
"epoch_35","finished","-","","","2025-06-06T20:48:11.000Z","252","","83.14601050037713","80.59938090785212","89.444493355043","85.59479218564167","76.82823866653511","61.406760319029665","65.26771454609437","29.54810436694992","92.7424577602259","86.74968267804945","78.95938914102565","35.226259867738676","90.66090735350116","36.41879502153411","61.0945003736928","27.008083037551817","78.76854663197052","27.455143540669845","72.69193229996786","58.37124588457754","81.04281653840685","66.82635505968932","88.91613253751244","81.07500096004735","82.93031782235202","36.043886050569434","79.69522123313058","36.84406937259174","56.30468280103338","39.44956808799339","66.20894220402074","35.23380906760374","60.68021025744868","45.62824594932754","86.87962325468132","81.61634327966419","78.52651414593272","47.27138013032523","35","0.0021148966368853116","2.466681776459284","0.12487986551137978","0.09062878868089984","0.05211864720849894","","","","2.466681776459284","77.40992902226066","","","","","0.5530603561401367","52.5456266193372","[80.59938090785212,66.82635505968932,81.07500096004735,36.043886050569434,36.84406937259174,39.44956808799339,35.23380906760374,45.62824594932754,81.61634327966419,47.27138013032523,85.59479218564167,61.406760319029665,29.54810436694992,86.74968267804945,35.226259867738676,36.41879502153411,27.008083037551817,27.455143540669845,58.37124588457754]",""
