"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","loss","lr","train_flops","train_fps","train_latency","train_loss","train_mIoU","train_params","val_flops","val_fps","val_latency","val_loss","val_mIoU","val_mIoU_per_class","val_params"
"epoch_50","finished","-","","","2025-05-28T23:34:25.000Z","2481","","78.69817515038294","76.60253657127409","86.80530756202658","83.46135742904713","68.23819573256512","58.95041768437706","54.161764880399055","37.48402985378792","89.73786128516946","86.10921377173355","79.01267790684983","58.71604012461405","81.53686640963646","64.34372489240575","88.03274269478763","53.44307578653217","65.3651120049631","39.662832401693095","60.57616819798442","56.38094259399607","74.87749628084926","62.54935375826361","85.43190080589011","80.0211101329045","65.81863433568324","38.70529536034652","66.28965352083178","33.69396418911979","35.208702685862214","28.240205279367643","42.65808333166798","33.7863320629212","52.205066450832106","43.66458427255749","86.89655468347205","83.34359460355707","70.2119958736456","44.922328764740335","50","0.09805985017615648","0","374.664739584","3.513004667672918","287.2098345756531","0.09805985017615648","70.09278735755257","43795724","374.664739584","3.499230961698389","285.80409502983093","0.19279803772886356","56.00425997543363","[76.60253657127409,62.54935375826361,80.0211101329045,38.70529536034652,33.69396418911979,28.240205279367643,33.7863320629212,43.66458427255749,83.34359460355707,44.922328764740335,83.46135742904713,58.95041768437706,37.48402985378792,86.10921377173355,58.71604012461405,64.34372489240575,53.44307578653217,39.662832401693095,56.38094259399607]","43795724"
"epoch_49","finished","-","","","2025-05-28T23:02:36.000Z","1909","","78.66700662049637","76.5738529037316","86.81103168295759","83.39385986204019","68.12060871359171","58.7279240888681","54.15094189271029","37.97189138472595","89.66395090660723","85.84224308313877","78.00064308390434","59.56959419524252","82.6316439177512","63.938169731322304","87.79938181606111","51.40953578999562","64.89194579531173","38.472428682664386","60.56138557145997","55.86673713957886","74.88746046708972","62.53996720846667","85.41642471328646","80.02173031402916","66.20653093206637","38.008005781953635","65.91061378471687","33.638188166367","35.164052397905415","28.302864795864984","42.998503097675304","33.63765966332099","52.05963886865683","43.820121850551466","86.9208434615176","83.18340987651706","70.41497459448355","44.90529368153513","49","0.09821173173325662","0.00001559340305859184","","","","0.09821173173325662","70.06724117464474","","","","","0.19398946877189735","55.780183063153395","[76.5738529037316,62.53996720846667,80.02173031402916,38.008005781953635,33.638188166367,28.302864795864984,33.63765966332099,43.820121850551466,83.18340987651706,44.90529368153513,83.39385986204019,58.7279240888681,37.97189138472595,85.84224308313877,59.56959419524252,63.938169731322304,51.40953578999562,38.472428682664386,55.86673713957886]",""
"epoch_48","finished","-","","","2025-05-28T22:30:44.000Z","1912","","78.65734755489338","76.6478715937697","86.77440722558147","83.52350059568263","68.26030672248638","59.020290435714585","54.23543690283701","37.314509077656304","89.57627147831957","85.87235162747659","77.60545671690794","59.89697026667269","81.47181222326151","63.97983931739945","87.58117592751256","52.01673558428025","64.46705233826604","39.77790195821987","60.422512283357","56.33647136468145","74.7601340028471","62.550364663530566","85.46112322680283","80.06725180422433","65.88938310644197","38.26917437008221","66.24520562565512","33.488228782630436","34.880758222057146","28.30502822194667","43.33379218262978","33.73200973411214","52.26583353432825","43.82333328884585","86.93407663175529","83.24973405027217","70.36289162527902","44.6552563473509","48","0.0983769976825432","0.000029098319007994294","","","","0.0983769976825432","69.9571040805905","","","","","0.1920705742821722","55.92246437287099","[76.6478715937697,62.550364663530566,80.06725180422433,38.26917437008221,33.488228782630436,28.30502822194667,33.73200973411214,43.82333328884585,83.24973405027217,44.6552563473509,83.52350059568263,59.020290435714585,37.314509077656304,85.87235162747659,59.89697026667269,63.97983931739945,52.01673558428025,39.77790195821987,56.33647136468145]",""
"epoch_47","finished","-","","","2025-05-28T21:58:55.000Z","1908","","78.66864739032962","76.56111900145865","86.78918086946177","83.60023986374779","68.02710490637351","58.852005339910406","54.213940077049664","37.46985762636699","89.60978798536041","85.62712689583311","77.77797031132675","59.01230594062496","81.40500794386044","62.7956706526106","87.68742831647968","48.68098444085136","64.95316835870995","38.97524804666907","60.648956166830835","56.24146211181292","74.76739973204195","62.65718572366185","85.39967856978521","80.12110579714576","65.99618654597202","38.11240031733695","66.16111562617809","33.96864400328193","35.09453755385203","28.617070507921227","42.859341206441165","33.335166079109925","52.04845824282346","43.8207559807378","86.92849404551","83.36509300970775","70.23820209330223","45.0034399924019","47","0.09859066248963808","0.00004191312416415653","","","","0.09859066248963808","69.96182136535204","","","","","0.19191598173922408","55.62194112269426","[76.56111900145865,62.65718572366185,80.12110579714576,38.11240031733695,33.96864400328193,28.617070507921227,33.335166079109925,43.8207559807378,83.36509300970775,45.0034399924019,83.60023986374779,58.852005339910406,37.46985762636699,85.62712689583311,59.01230594062496,62.7956706526106,48.68098444085136,38.97524804666907,56.24146211181292]",""
"epoch_46","finished","-","","","2025-05-28T21:27:07.000Z","1907","","78.68255812195041","76.58122891368868","86.68275284392945","83.52789655741087","68.09666285308104","58.979051380864746","54.00520212677512","37.618616016339075","89.58848162189612","85.8458215973932","78.25847709882741","59.88472863448225","81.1365656854012","63.3070368670787","87.86763376849028","50.73119503768842","64.5379312213027","39.04923207205819","60.74946555173146","56.24234674575235","74.69081221290801","62.522086064576634","85.4442696088152","80.06649012271332","65.8425238687405","38.961226005555346","66.31302075357144","33.73665616157963","35.14372758024419","28.23512654591516","42.87221827222737","33.6531548202288","51.928817045486944","43.922076884274034","86.88528116614931","83.37767301452729","69.74537604110006","45.03218810996411","46","0.0987161048012608","0.00005429938326544254","","","","0.0987161048012608","69.91956723382253","","","","","0.1915276090274314","55.856517450110054","[76.58122891368868,62.522086064576634,80.06649012271332,38.961226005555346,33.73665616157963,28.23512654591516,33.6531548202288,43.922076884274034,83.37767301452729,45.03218810996411,83.52789655741087,58.979051380864746,37.618616016339075,85.8458215973932,59.88472863448225,63.3070368670787,50.73119503768842,39.04923207205819,56.24234674575235]",""
"epoch_45","finished","-","","","2025-05-28T20:55:19.000Z","1908","","78.66418603165303","76.62635930112668","86.75390163658044","83.40049973191392","68.11327878540007","58.835653616507265","54.04160480212098","37.99854792233648","89.57215774311761","85.93330857467258","77.10659548436408","58.9266560512106","81.65102351725709","63.78749207931086","86.8118237139786","55.16642613038477","63.63953776604927","39.147518853180216","60.58455875251454","55.80557686105061","74.77620502599414","62.3227030246422","85.37641350262079","80.03404938972594","65.49012097961071","39.67015604678592","66.16634322442084","33.31335575223673","35.14849583159049","28.172072616079035","42.702868488595456","33.870894368119366","51.87288685864622","43.69816494825095","86.96238616646626","83.36064757930191","69.94964750050792","45.07457129592528","45","0.09904364618039084","0.00006637643275868473","","","","0.09904364618039084","69.75705451639412","","","","","0.1913979465733031","56.06024495488217","[76.62635930112668,62.3227030246422,80.03404938972594,39.67015604678592,33.31335575223673,28.172072616079035,33.870894368119366,43.69816494825095,83.36064757930191,45.07457129592528,83.40049973191392,58.835653616507265,37.99854792233648,85.93330857467258,58.9266560512106,63.78749207931086,55.16642613038477,39.147518853180216,55.80557686105061]",""
"epoch_44","finished","-","","","2025-05-28T20:23:26.000Z","1913","","78.66362025321774","76.61561875210782","86.7526878510739","83.50961932126502","68.0872055245119","58.95493855257169","54.05434167974433","38.033954164310416","89.63617842190921","85.81497732258555","77.43149986716999","58.45239324772494","81.64553411622815","63.420639575784485","87.22765097486737","49.67325077793444","64.84791914895268","39.024797625891445","60.48681729618416","56.059603408631695","74.62939851411909","62.655441872661285","85.39797798963063","80.20869693721825","66.07964172115932","38.983874160193544","66.02788393564263","33.53408201792372","34.97826551214905","28.231715484371527","42.7570495873748","33.53595844080881","51.836836114718096","43.80832717418083","86.89483762466298","83.23800537425058","70.09349898459199","44.794741562817734","44","0.09911474110629724","0.00007821265524707325","","","","0.09911474110629724","69.86993921673202","","","","","0.19109721066887508","55.71319135648599","[76.61561875210782,62.655441872661285,80.20869693721825,38.983874160193544,33.53408201792372,28.231715484371527,33.53595844080881,43.80832717418083,83.23800537425058,44.794741562817734,83.50961932126502,58.95493855257169,38.033954164310416,85.81497732258555,58.45239324772494,63.420639575784485,49.67325077793444,39.024797625891445,56.059603408631695]",""
"epoch_43","finished","-","","","2025-05-28T19:51:39.000Z","1907","","78.64898021006819","76.5938208073253","86.68712192309182","83.44493534159008","67.97636968945481","58.67321941114382","54.10809779817196","37.64460342184488","89.55709037570267","86.16306121160548","77.74016495530608","59.71181985901042","81.34307609051257","64.86658014951183","87.54870972197878","55.72883291564887","63.78346252284135","39.38667701810938","60.28489263962796","56.17281511974274","74.569150067796","62.44077326321309","85.35226212805101","79.91004327675549","66.16136235344659","38.45981522598024","65.96044032676575","33.68920306536777","34.95766589530687","28.14636620027928","42.90648135191898","34.11600270705585","51.85425072848261","43.551393586841904","86.87628917220526","83.42594828579475","69.63929595570542","44.833038144196294","43","0.09961718611618262","0.00008985228804832013","","","","0.09961718611618262","69.78711388981236","","","","","0.1917716303985276","56.1557341584746","[76.5938208073253,62.44077326321309,79.91004327675549,38.45981522598024,33.68920306536777,28.14636620027928,34.11600270705585,43.551393586841904,83.42594828579475,44.833038144196294,83.44493534159008,58.67321941114382,37.64460342184488,86.16306121160548,59.71181985901042,64.86658014951183,55.72883291564887,39.38667701810938,56.17281511974274]",""
"epoch_42","finished","-","","","2025-05-28T19:19:49.000Z","1910","","78.66990584833974","76.63276219324747","86.76016966757228","83.3683945757817","68.01360090025584","59.254837473797","54.27027654662275","37.854944265877215","89.63135619908142","86.03066369058571","77.0300984829923","58.8385960111228","81.58267596092912","64.87963903986173","86.74559979186557","56.38312942691562","64.83910924571106","39.81384822574089","60.385662574452525","56.14147406978088","74.5522287189085","62.264428105383985","85.34976684401339","80.06505148612425","64.86155646437815","39.03120425387633","65.46157233688747","33.64049925391521","34.830184049903025","28.124841347193453","42.54135998487553","33.814398470035776","51.64461842104999","43.78999497419679","86.80422539534918","83.35559511906467","69.86319255082948","45.01122848454979","42","0.09976642593769854","0.00010132623201351902","","","","0.09976642593769854","69.6756399991588","","","","","0.1910963397093876","56.22608055089744","[76.63276219324747,62.264428105383985,80.06505148612425,39.03120425387633,33.64049925391521,28.124841347193453,33.814398470035776,43.78999497419679,83.35559511906467,45.01122848454979,83.3683945757817,59.254837473797,37.854944265877215,86.03066369058571,58.8385960111228,64.87963903986173,56.38312942691562,39.81384822574089,56.14147406978088]",""
"epoch_41","finished","-","","","2025-05-28T18:47:58.000Z","1911","","78.66729953135336","76.51351445686814","86.73583923563714","83.48870901053496","67.89141416280937","58.54459025486967","53.814004992994725","37.943385587008","89.51266504842778","85.91650020587082","78.00177731901964","59.49556966864446","81.23620907070655","64.3430846019042","86.65638087096829","53.35801616006643","64.09608054209832","39.156150288969975","60.3333496277013","56.02432056958128","74.45155116859682","62.31837398623876","85.3230217321681","79.91186703761657","65.56495403473657","37.934692672879926","65.46906706571973","33.69874690147593","34.893763413150644","28.044503751912583","42.56924797557115","33.86022075888715","51.43801231415384","43.72103268524154","86.76950201716444","83.39723574774663","69.46864473180301","44.752905365502656","41","0.1003720294328705","0.00011265725451969696","","","","0.1003720294328705","69.62593604498848","","","","","0.19215940786692912","55.917022090095784","[76.51351445686814,62.31837398623876,79.91186703761657,37.934692672879926,33.69874690147593,28.044503751912583,33.86022075888715,43.72103268524154,83.39723574774663,44.752905365502656,83.48870901053496,58.54459025486967,37.943385587008,85.91650020587082,59.49556966864446,64.3430846019042,53.35801616006643,39.156150288969975,56.02432056958128]",""
"epoch_40","finished","-","","","2025-05-28T18:16:05.000Z","1913","","78.645113051315","76.59507605102026","86.66692588018286","83.25235777327549","67.99490758736287","58.43930179685222","53.584339571600715","36.89792677188863","89.47527327884188","85.90585359425295","78.12397966516816","58.78361980977947","80.68194119660949","64.4230733070336","87.13371127393519","55.06992155143008","64.27079756440824","39.11775569279927","60.36818731446897","55.8507925892184","74.47111584239214","62.06050546142833","85.33815782415515","79.89665647756206","65.62906738634813","38.20592743146096","65.10106617184886","33.246110291845596","34.94944370938923","28.169479076321498","42.365557071697054","33.455223069916684","51.601499391075144","43.69153659775176","86.77883524126695","83.18201092626857","69.45508049037782","44.646308319350055","40","0.10055296067575006","0.0001238628032487547","","","","0.10055296067575006","69.61236839539178","","","","","0.1951817614946537","55.83628613628716","[76.59507605102026,62.06050546142833,79.89665647756206,38.20592743146096,33.246110291845596,28.169479076321498,33.455223069916684,43.69153659775176,83.18201092626857,44.646308319350055,83.25235777327549,58.43930179685222,36.89792677188863,85.90585359425295,58.78361980977947,64.4230733070336,55.06992155143008,39.11775569279927,55.8507925892184]",""
"epoch_39","finished","-","","","2025-05-28T17:44:13.000Z","1912","","78.61599232878666","76.5570648219983","86.63135333265062","83.40322432825336","67.97907158151875","58.83974446228867","53.792425120039","37.14781195466213","89.49403797347792","85.54224192196895","78.63385534060261","59.19707333205393","81.62993461942749","63.11494273556646","87.0334851777563","50.8037854718446","63.92000664646964","38.84825104497311","60.25037044184235","56.13307391332236","74.4058762174221","62.27636347427795","85.2990862550032","80.06238363566133","65.53829466954065","37.987824539970106","65.43882531111967","33.755358583889326","34.78906090334519","28.30586574767893","42.41448966392486","33.41255772004","51.77900377879229","43.72827794893778","86.76894001180688","83.23292779279672","69.8135884803743","44.71922059055494","39","0.10079867235662146","0.00013495665994834268","","","","0.10079867235662146","69.6961946238895","","","","","0.1935702767111584","55.63515758003888","[76.5570648219983,62.27636347427795,80.06238363566133,37.987824539970106,33.755358583889326,28.30586574767893,33.41255772004,43.72827794893778,83.23292779279672,44.71922059055494,83.40322432825336,58.83974446228867,37.14781195466213,85.54224192196895,59.19707333205393,63.11494273556646,50.8037854718446,38.84825104497311,56.13307391332236]",""
"epoch_38","finished","-","","","2025-05-28T17:12:22.000Z","1911","","78.65186570173684","76.62203302234053","86.55748762541508","83.32843568500391","67.70278515318472","58.61497050356874","53.17139257655468","37.25977506646599","89.39131938085335","85.6487049595827","76.9428638912718","59.15870430713221","81.45652343986927","62.97155775539234","87.29481244825857","48.66638149452139","63.60708164794436","38.937886958258424","60.17512533309183","56.27827112373357","74.21932516465995","62.209953230211035","85.27758746063381","79.84563816848542","65.32491334627079","38.95601799041815","65.42958320048555","33.60434481668985","34.66357036586524","27.79979381758981","42.312059915503774","33.59677963934845","51.58297576482733","43.69238401779954","86.71703136108349","83.33019976190576","69.48257785184244","44.30110829757509","38","0.10148222676926216","0.00014594997540242746","","","","0.10148222676926216","69.47162534891332","","","","","0.19316465755601128","55.516996874527514","[76.62203302234053,62.209953230211035,79.84563816848542,38.95601799041815,33.60434481668985,27.79979381758981,33.59677963934845,43.69238401779954,83.33019976190576,44.30110829757509,83.32843568500391,58.61497050356874,37.25977506646599,85.6487049595827,59.15870430713221,62.97155775539234,48.66638149452139,38.937886958258424,56.27827112373357]",""
"epoch_37","finished","-","","","2025-05-28T16:40:12.000Z","1930","","78.59545404628929","76.60876230526544","86.63430440582776","83.4492506134359","67.74078625107917","58.85668547546964","53.18929351158018","37.52448344873173","89.45020771976941","85.80547396081576","76.81908083604692","59.0218673100234","80.15888322056868","62.780213402696205","87.25083296504027","48.8108443599292","63.58374199155912","38.176601848900205","59.865013562301016","55.89167701511884","74.37595358634039","62.2673010344434","85.24295112057914","80.0305856046918","64.53817726233676","38.62615457246296","65.05301702076801","33.84009917483963","34.61007649974637","28.1560749645511","42.157055823951936","33.71941390178764","51.64488381360265","43.52743925825788","86.68341610093239","83.2182969922622","69.17439540628834","44.30145628936945","37","0.10208609091644068","0.0001568519498200159","","","","0.10208609091644068","69.30355395497935","","","","","0.1929858327804211","55.50593060700276","[76.60876230526544,62.2673010344434,80.0305856046918,38.62615457246296,33.84009917483963,28.1560749645511,33.71941390178764,43.52743925825788,83.2182969922622,44.30145628936945,83.4492506134359,58.85668547546964,37.52448344873173,85.80547396081576,59.0218673100234,62.780213402696205,48.8108443599292,38.176601848900205,55.89167701511884]",""
"epoch_36","finished","-","","","2025-05-28T15:50:17.000Z","1671","","78.61897373674407","76.60276266218656","86.7054294043823","83.31960134123199","67.82060832905317","58.76762514389809","53.43813483158545","37.388109213104705","89.378723573678","85.89036793769425","77.07376263002101","58.86976130945221","80.36083878231875","64.22107853769886","86.28527012889224","53.52546956005795","64.02331355517258","38.84191626868248","59.78370522026443","55.9655722844253","74.12236957538012","62.21337170049826","85.25009265106968","79.9232077162318","64.91164364417126","38.42332078351905","64.82249830093558","33.78924035637109","34.475794569754555","28.46669035693289","41.683428469048614","33.59388333276444","51.165899661653114","43.60916556045304","86.64353163819449","83.2722352780289","69.49339832107361","44.77130867595193","36","0.102413889482788","0.0001676702982283022","","","","0.102413889482788","69.26617984333647","","","","","0.1925463450704506","55.86603621153598","[76.60276266218656,62.21337170049826,79.9232077162318,38.42332078351905,33.78924035637109,28.46669035693289,33.59388333276444,43.60916556045304,83.2722352780289,44.77130867595193,83.31960134123199,58.76762514389809,37.388109213104705,85.89036793769425,58.86976130945221,64.22107853769886,53.52546956005795,38.84191626868248,55.9655722844253]",""
"epoch_35","finished","-","","","2025-05-28T15:22:24.000Z","1673","","78.60229932786187","76.61181917021986","86.62462126906242","83.33224328311631","67.49769436802534","58.82439583579878","52.86071884750294","36.646956587152445","89.42438297916134","85.98378528637498","77.08367546601042","59.4880148280892","79.38881428205536","64.23016201077644","86.85525053495162","50.92395956533385","62.51634969017873","39.13409868578348","59.90959363429843","56.347090895917106","74.21194054695953","62.23059433391537","85.16634157917427","79.846959140111","64.37819474870624","39.01388772212176","64.63409785529056","33.55632881264832","34.35029114298139","28.100923685182917","42.41951581919924","33.325666666666656","51.04726204427605","43.693874419122494","86.6489748241678","83.24707518239086","69.23100321774378","44.51094255686782","35","0.10279156842077052","0.00017841157939258532","","","","0.10279156842077052","69.09742221987408","","","","","0.19227136716157375","55.73940940355735","[76.61181917021986,62.23059433391537,79.846959140111,39.01388772212176,33.55632881264832,28.100923685182917,33.325666666666656,43.693874419122494,83.24707518239086,44.51094255686782,83.33224328311631,58.82439583579878,36.646956587152445,85.98378528637498,59.4880148280892,64.23016201077644,50.92395956533385,39.13409868578348,56.347090895917106]",""
