"Name","State","Notes","User","Tags","Created","Runtime","Sweep","class_0_train","class_0_val","class_10_train","class_10_val","class_11_train","class_11_val","class_12_train","class_12_val","class_13_train","class_13_val","class_14_train","class_14_val","class_15_train","class_15_val","class_16_train","class_16_val","class_17_train","class_17_val","class_18_train","class_18_val","class_1_train","class_1_val","class_2_train","class_2_val","class_3_train","class_3_val","class_4_train","class_4_val","class_5_train","class_5_val","class_6_train","class_6_val","class_7_train","class_7_val","class_8_train","class_8_val","class_9_train","class_9_val","epoch","loss","lr","train_flops","train_fps","train_latency","train_loss","train_loss_final","train_mIoU","train_mIoU_final","train_mIoU_per_class","train_params","val_flops","val_fps","val_latency","val_loss","val_loss_final","val_mIoU","val_mIoU_final","val_mIoU_per_class","val_params"
"epoch_18","finished","-","","","2025-05-16T15:02:47.000Z","1681","","76.86871402583235","75.45519494527879","82.98812075331463","80.31951513752095","59.65747562098858","53.477817629741665","32.458791352576746","24.68596276498957","85.11357746315731","82.20214238316878","54.09502299458913","45.43535625738757","59.90656453630591","52.41543353923992","68.68726688962039","29.71352679790481","42.32535662540432","30.23366908606131","49.741178259655506","50.28041722260286","64.17435319046561","56.016349178791245","80.94466595577305","77.24422970004593","39.89057468232732","24.35696816424895","42.07727087920512","25.947187030411705","25.871123147876844","22.432623429320454","26.205226770477548","20.095760997474574","37.378503223558795","33.354479322231775","82.15211975485937","80.19110606321843","51.16078167576874","38.525691178344616","18","0.24584828600116815","0.00006692093136584148","","","","0.24584828600116815","","55.87877304219775","","","","","","","0.331155512147321","","47.49386478042021","","[75.45519494527879,56.016349178791245,77.24422970004593,24.35696816424895,25.947187030411705,22.432623429320454,20.095760997474574,33.354479322231775,80.19110606321843,38.525691178344616,80.31951513752095,53.477817629741665,24.68596276498957,82.20214238316878,45.43535625738757,52.41543353923992,29.71352679790481,30.23366908606131,50.28041722260286]",""
"epoch_17","finished","-","","","2025-05-16T14:34:53.000Z","1674","","76.84431022824671","75.3672637128699","82.93492732210595","80.09345348781767","59.21941009619778","54.04083638575711","30.361211085663044","26.560904573254973","84.87998601546981","81.68402578476906","52.61983597650853","44.44283381169126","55.86432302255028","52.66925079121688","68.20121833140607","27.564003080463937","42.06141222657105","30.31976357006323","49.67192429022082","49.77004228883333","63.59397213863438","55.376319968260155","80.83687988308687","76.8820167487822","38.17176054525813","25.898792366497705","41.67766171687289","25.631742960167013","25.442427952976782","22.29810709454428","25.5785792070036","21.113602814564985","37.04906914536437","33.433317184850644","82.01791031701026","80.41319166492738","50.03574173518056","36.72077969879904","17","0.2506547530416314","0.00006880017485427283","","","","0.2506547530416314","","55.10855585454357","","","","","","","0.3324518198381641","","47.38317094674373","","[75.3672637128699,55.376319968260155,76.8820167487822,25.898792366497705,25.631742960167013,22.29810709454428,21.113602814564985,33.433317184850644,80.41319166492738,36.72077969879904,80.09345348781767,54.04083638575711,26.560904573254973,81.68402578476906,44.44283381169126,52.66925079121688,27.564003080463937,30.31976357006323,49.77004228883333]",""
"epoch_16","finished","-","","","2025-05-16T14:06:50.000Z","1682","","76.74459161104552","75.32891560820264","83.05872191750309","80.00441997161114","59.1028764422923","53.77292508834704","30.440233976683317","25.30648829799763","84.72947034795557","81.72160977817815","51.57431894291364","43.81364258836052","59.66543425748543","52.274690719588655","67.0364983331413","28.160068662160704","42.0656230738069","30.39437992303471","49.42915685828565","49.57297759633881","63.50673927737349","55.40149340197043","80.61969214414647","76.7590433954725","38.6339578244264","24.549096555755725","40.77701657127412","25.683766323749698","25.1982040568462","22.611915047345736","24.811895926619773","19.8239058666108","36.2323604447192","32.798304149618225","81.90256199270026","80.25474958130624","50.48922515299189","37.52073596603938","16","0.2541109411515125","0.00007067373137235415","","","","0.2541109411515125","","55.053609429063705","","","","","","","0.33804604955419093","","47.14490150114151","","[75.32891560820264,55.40149340197043,76.7590433954725,24.549096555755725,25.683766323749698,22.611915047345736,19.8239058666108,32.798304149618225,80.25474958130624,37.52073596603938,80.00441997161114,53.77292508834704,25.30648829799763,81.72160977817815,43.81364258836052,52.274690719588655,28.160068662160704,30.39437992303471,49.57297759633881]",""
"epoch_15","finished","-","","","2025-05-16T13:38:19.000Z","1711","","76.67174201466048","75.31554947926762","83.02679601428873","79.59328398500105","58.51221831813794","53.13416053322545","29.334884504791976","25.201307302930548","84.47817664240866","81.68916685375085","48.62829731297663","42.54263885179452","57.162706411744345","51.56373186166926","64.4554092462337","29.473431310503234","41.08968601295698","29.63341593235028","48.99580557741016","49.23814435056407","63.05851711435986","55.21872414011193","80.55550147666023","76.92336581798966","38.33704495931871","23.798915305350913","40.4865187668494","25.489950475994448","25.16826941168333","22.305338068346614","24.064824027612765","19.978234514469488","36.21321696747189","32.77415648365022","81.70597557791024","80.08188540614674","49.31471351195755","37.197269630239475","15","0.25819616652456406","0.000072541784693722","","","","0.25819616652456406","","54.27685809839125","","","","","","","0.3403082859373378","","46.90277212122928","","[75.31554947926762,55.21872414011193,76.92336581798966,23.798915305350913,25.489950475994448,22.305338068346614,19.978234514469488,32.77415648365022,80.08188540614674,37.197269630239475,79.59328398500105,53.13416053322545,25.201307302930548,81.68916685375085,42.54263885179452,51.56373186166926,29.473431310503234,29.63341593235028,49.23814435056407]",""
"epoch_14","finished","-","","","2025-05-16T09:35:29.000Z","1787","","76.53362843325793","75.261282737181","82.27598920683033","79.71206578572698","58.4693521295761","52.65004087107695","29.20249246992408","22.888948220489254","84.38652290148147","81.6690960635739","49.807099839375255","42.98014729426833","55.87290792691331","50.803827580676774","64.6097127929463","27.38558931930917","39.0679399581785","28.516023007395223","48.30176039243543","49.185975535537665","62.45300174833457","55.01934077422091","80.24942636118136","76.7389403238934","36.4256373051087","22.269218900341453","39.16122970239285","25.01770451319889","24.711100217465397","21.59412648237892","24.0115373068656","18.321448527259665","35.444259218581095","31.849871480812663","81.46598351007938","79.73332575237197","48.86103002355144","37.37278887581933","14","0.2651305421049358","0.00007440450757678327","","","","0.2651305421049358","","53.75319007602522","","","","","","","0.34577920568917325","","46.26156642344907","","[75.261282737181,55.01934077422091,76.7389403238934,22.269218900341453,25.01770451319889,21.59412648237892,18.321448527259665,31.849871480812663,79.73332575237197,37.37278887581933,79.71206578572698,52.65004087107695,22.888948220489254,81.6690960635739,42.98014729426833,50.803827580676774,27.38558931930917,28.516023007395223,49.185975535537665]",""
"epoch_13","finished","-","","","2025-05-16T09:05:37.000Z","1791","","76.48139383842299","75.15059967446263","82.13531313411042","79.40693904688183","57.9044554412741","53.16781274975722","27.16794628096383","24.61666977134075","84.03236956782123","81.02348002862713","47.31903610226944","41.586649000837795","51.6060760416548","51.53046766286992","63.94423597659855","25.38682531783015","38.35774157434063","28.302891396332853","48.1178876253998","48.6521908838236","61.69499412212058","54.132910654488086","80.08847148670404","76.29071290559065","34.545954349598986","23.482631451607165","38.64068990614295","24.469294068182013","24.17270918132702","21.41186187323973","23.02465243472719","19.13279483037156","34.96112516325934","31.77669568236128","81.27906558893118","79.88874608664958","47.61202514163408","35.380567196179705","13","0.2719907638055223","0.00007626206271242883","","","","0.2719907638055223","","52.79400752406848","","","","","","","0.3499741299959","","46.04161790954914","","[75.15059967446263,54.132910654488086,76.29071290559065,23.482631451607165,24.469294068182013,21.41186187323973,19.13279483037156,31.77669568236128,79.88874608664958,35.380567196179705,79.40693904688183,53.16781274975722,24.61666977134075,81.02348002862713,41.586649000837795,51.53046766286992,25.38682531783015,28.302891396332853,48.6521908838236]",""
"epoch_12","finished","-","","","2025-05-16T08:35:33.000Z","1804","","76.33550520947806","75.08803448854641","82.21611164653149","79.20257540341329","57.66313449079541","52.74145554584978","26.923745347111485","22.979786495426413","83.78840772676338","81.00546798034465","45.87007475721319","40.94742117297904","54.57987816599387","50.84946495393571","62.29378456604001","25.62278965445991","38.179468819400775","28.075352909350244","47.72718236545131","48.399662078859","61.4322806222556","54.123834609124","79.78511657125225","76.13440384376784","34.65273793636738","22.17295979649081","37.36490811458968","24.462835196506667","23.780574749926515","21.539712496409273","22.059122205528887","17.60856720344986","34.0447271769755","31.009880774639832","81.05764138838857","79.6688283427402","47.802942144321854","36.01024643591886","12","0.27788164314479774","0.00007811460356680608","","","","0.27788164314479774","","52.503018105493965","","","","","","","0.35755687844967415","","45.66543575695851","","[75.08803448854641,54.123834609124,76.13440384376784,22.17295979649081,24.462835196506667,21.539712496409273,17.60856720344986,31.009880774639832,79.6688283427402,36.01024643591886,79.20257540341329,52.74145554584978,22.979786495426413,81.00546798034465,40.94742117297904,50.84946495393571,25.62278965445991,28.075352909350244,48.399662078859]",""
"epoch_11","finished","-","","","2025-05-16T08:04:06.000Z","1886","","76.2227471784194","75.0507845946755","82.10684878814853","78.68419702671272","56.90793238615118","52.046832099133944","25.37215655664585","22.665616446105837","83.41491032893686","80.87591104771089","42.60935375277922","39.1495077437059","51.57581883263658","49.39483817115744","58.23061462564477","25.79579896988204","36.877532576543814","27.062846439500355","47.11566423634864","47.84275809426881","60.78474300790826","53.75221840967416","79.62169340508667","76.21784604799056","34.04583919833443","21.307898779129314","36.94341295357585","24.090233835438987","23.60632751314534","21.08740586148925","21.04739613414898","17.55507815999107","33.76358044530025","30.771436472934223","80.79097642824108","79.42342168918745","46.14315446578012","35.48774657314652","11","0.2847181249495226","0.00007996227513322693","","","","0.2847181249495226","","51.430563305988194","","","","","","","0.3626063256385083","","45.171704024307104","","[75.0507845946755,53.75221840967416,76.21784604799056,21.307898779129314,24.090233835438987,21.08740586148925,17.55507815999107,30.771436472934223,79.42342168918745,35.48774657314652,78.68419702671272,52.046832099133944,22.665616446105837,80.87591104771089,39.1495077437059,49.39483817115744,25.79579896988204,27.062846439500355,47.84275809426881]",""
"epoch_10","finished","-","","","2025-05-15T07:39:04.000Z","1793","","76.06907850898018","74.92709748804285","81.59031886443198","78.93849401035983","56.89785510470956","51.615250342937976","25.18053097861953","21.748220389569116","83.13993022757143","81.37784946307715","41.76750465764536","38.68914839864065","49.0689523618211","48.657109446829786","59.14943810585914","24.64852512505547","35.129605228673114","27.3057115198451","46.2396237481705","47.36497251743439","60.36795371155051","53.31077820161225","79.32596348841737","76.0081035096292","32.07488917711259","21.102853513960852","36.104470062032426","23.67699364298388","22.872283958365703","20.770633123871193","19.66793141852525","16.82018982783253","33.0325501303696","29.414205865087673","80.57637222078549","79.32786947107755","46.01880876369286","34.74370178672326","10","0.292957765682963","0.00008180521460508584","","","","0.292957765682963","","50.75126635354387","","","","","","","0.36434235437187606","","44.76040566550372","","[74.92709748804285,53.31077820161225,76.0081035096292,21.102853513960852,23.67699364298388,20.770633123871193,16.82018982783253,29.414205865087673,79.32786947107755,34.74370178672326,78.93849401035983,51.615250342937976,21.748220389569116,81.37784946307715,38.68914839864065,48.657109446829786,24.64852512505547,27.3057115198451,47.36497251743439]",""
"epoch_9","finished","-","","","2025-05-15T07:09:14.000Z","1789","","75.92620737343805","74.83078933496986","81.25978009790599","78.39774326859336","55.86278855707341","51.39812532572054","22.388897385362533","20.773326657384754","82.73138777421538","80.38480011400442","39.13039679274363","37.207142088802605","46.8961900830719","49.17779755594091","56.53463059546836","23.06629834254143","33.215342340524685","25.012020774835275","45.91278328993751","47.13090567374583","59.23026263005337","52.36101260034416","78.8651810874939","75.21432334908943","30.212564752832392","19.235883064784563","34.75195123266578","23.062320675524088","22.20062402714137","20.241538562971133","17.766020328047986","15.40611205099593","31.63965151686582","29.22093728570877","80.03819154469628","79.20919391523599","44.27858679034916","34.094090256672125","9","0.3046122052287327","0.0000836435519798534","","","","0.3046122052287327","","49.412707273678286","","","","","","","0.3789010957151116","","43.9697032051508","","[74.83078933496986,52.36101260034416,75.21432334908943,19.235883064784563,23.062320675524088,20.241538562971133,15.40611205099593,29.22093728570877,79.20919391523599,34.094090256672125,78.39774326859336,51.39812532572054,20.773326657384754,80.38480011400442,37.207142088802605,49.17779755594091,23.06629834254143,25.012020774835275,47.13090567374583]",""
"epoch_8","finished","-","","","2025-05-15T06:38:43.000Z","1831","","75.74674465795987","74.77277233534296","80.65423983604607","77.96723738963604","54.91552032662121","50.38450331675401","21.83531304248359","19.49967707705328","82.25027669148537","80.08187593783013","37.46730694064437","36.87062294572841","44.800568646013","47.48769146135136","54.56857763174955","20.110851874394168","30.265247013693617","22.628900495513584","44.079219200151485","46.05244738324767","58.58397163233228","51.97597975853567","78.51336002030524","75.42898960133282","28.54007719764938","18.640460793194094","33.5136843028202","22.37099223678868","21.569120323796906","19.839051114280092","17.090688950036366","14.410835543524897","30.63178384535417","28.01948532487339","79.5769594892459","78.7462244072951","43.07574063799501","34.22284516826786","8","0.31702656023033704","0.00008547741060271343","","","","0.31702656023033704","","48.29886317823072","","","","","","","0.38377020450052385","","43.13218127183917","","[74.77277233534296,51.97597975853567,75.42898960133282,18.640460793194094,22.37099223678868,19.839051114280092,14.410835543524897,28.01948532487339,78.7462244072951,34.22284516826786,77.96723738963604,50.38450331675401,19.49967707705328,80.08187593783013,36.87062294572841,47.48769146135136,20.110851874394168,22.628900495513584,46.05244738324767]",""
"epoch_7","finished","-","","","2025-05-14T14:53:13.000Z","1688","","75.54421597830672","74.52336150164068","80.26549528240386","77.33163087108466","54.30505674350857","49.82198044411096","19.957492166689693","17.667018672085476","81.80266708511627","79.40578392492853","34.072035210996155","33.326473917069656","42.534087286325374","43.870006478877386","51.92234143826933","19.569922901620533","28.19078832979796","22.25160866128352","43.149385736551096","45.50848239297085","57.521066203268454","51.144766778372095","78.09688858347947","74.49450328145763","27.825854828104223","16.92847089958397","31.52661945976711","21.483591647013252","20.697170159478137","19.605317465278628","16.389065349699788","12.77876528441871","29.245421566628455","26.529034031410927","79.28075989674267","78.40817957980056","42.048871016286355","33.43169642238885","7","0.33046090170627335","0.0000873069076571686","","","","0.33046090170627335","","47.072383280074725","","","","","","","0.41003322913618145","","42.004241850284046","","[74.52336150164068,51.144766778372095,74.49450328145763,16.92847089958397,21.483591647013252,19.605317465278628,12.77876528441871,26.529034031410927,78.40817957980056,33.43169642238885,77.33163087108466,49.82198044411096,17.667018672085476,79.40578392492853,33.326473917069656,43.870006478877386,19.569922901620533,22.25160866128352,45.50848239297085]",""
"epoch_6","finished","-","","","2025-05-14T14:25:04.000Z","1688","","75.24136034211769","74.24563940855609","79.58709514880813","76.7640791343863","53.00685057810247","49.100343087186225","17.810830210310687","16.024900330366858","81.02973365895242","78.99762708536568","29.50466135766458","30.91414890780172","40.06965485905148","43.063733159301606","46.799196251081014","16.548782734423405","26.037036008001778","19.710589281278185","42.44637631368718","43.91344136450812","55.929923647517","50.08137384703625","77.56662492090433","74.68701361995147","24.90761131727227","15.933406327388647","30.258454875764535","20.965905634304686","19.620155233613637","18.19654195042587","13.872270924714952","11.432822438010216","28.004453543221032","25.98680289152106","78.46959552354092","77.17598933443894","40.33684294673295","31.937832946288214","6","0.35007475316524506","0.0000891321546089","","","","0.35007475316524506","","45.28940671900311","","","","","","","0.4244443129101199","","40.82531439381787","","[74.24563940855609,50.08137384703625,74.68701361995147,15.933406327388647,20.965905634304686,18.19654195042587,11.432822438010216,25.98680289152106,77.17598933443894,31.937832946288214,76.7640791343863,49.100343087186225,16.024900330366858,78.99762708536568,30.91414890780172,43.063733159301606,16.548782734423405,19.710589281278185,43.91344136450812]",""
"epoch_5","finished","-","","","2025-05-14T13:56:48.000Z","1695","","74.83846876053688","74.21581138158611","78.53366200156313","76.00105149188052","51.26196494067747","47.99853800867696","15.064895432452682","15.337630924906795","80.0940863328674","78.92725598928706","27.545870111881076","27.604512917447543","35.72383674197085","39.94292567387493","40.44856178983797","17.185986459911835","21.845995814706924","18.0544518127496","40.98266190070345","43.20936790448985","54.260433911246544","49.422638285796985","76.78632331508983","74.2270871270654","23.50032374341659","14.094795410638245","27.35349633944451","20.263421546301608","18.23173133803695","17.528422131644344","11.062032026880525","10.762803336350746","25.60364420928459","24.382937520419052","77.8279346328928","77.06977166702006","38.03127145005516","30.283016709220306","5","0.3764806261271921","0.00009095325760829622","","","","0.3764806261271921","","43.105115515449754","","","","","","","0.4352865062966318","","39.81644348943515","","[74.21581138158611,49.422638285796985,74.2270871270654,14.094795410638245,20.263421546301608,17.528422131644344,10.762803336350746,24.382937520419052,77.06977166702006,30.283016709220306,76.00105149188052,47.99853800867696,15.337630924906795,78.92725598928706,27.604512917447543,39.94292567387493,17.185986459911835,18.0544518127496,43.20936790448985]",""
"epoch_4","finished","-","","","2025-05-14T13:28:28.000Z","1699","","74.38850385246538","74.00469205105111","77.13282752001906","74.39346350249409","48.58949589750867","46.482337845260425","12.95271714914356","13.322145027092304","78.91532409176331","77.38712979952525","21.71557344909064","24.742843473407223","27.75481353684443","38.101175322529414","33.718226334309406","11.067295592196164","18.879054073829405","13.323438636497665","37.771777589848206","41.86307381096492","52.07950612856681","47.65445179944413","75.8187559523482","73.43526309755227","19.97525237412484","13.411005605145618","25.804396139611107","18.456101178917905","16.533999748991725","16.20448461269076","8.144336237826757","8.407296849087892","22.7405709497373","22.5468442697508","76.86781951935869","76.68407490419897","35.47162224555514","26.896630554113575","4","0.41098255029957714","0.00009277031785633284","","","","0.41098255029957714","","40.276556462681185","","","","","","","0.4607792436898112","","37.80967094378529","","[74.00469205105111,47.65445179944413,73.43526309755227,13.411005605145618,18.456101178917905,16.20448461269076,8.407296849087892,22.5468442697508,76.68407490419897,26.896630554113575,74.39346350249409,46.482337845260425,13.322145027092304,77.38712979952525,24.742843473407223,38.101175322529414,11.067295592196164,13.323438636497665,41.86307381096492]",""
"epoch_3","finished","-","","","2025-05-14T12:59:28.000Z","1740","","73.77060114257888","73.41538494152016","75.21383274656256","72.38829106069122","45.26146740097035","44.29793489426517","8.801035875952","9.7546363635032","76.76468938167429","75.92205247083776","16.947069621974435","19.59409764370961","20.91587384105167","30.174148010203165","26.381931762113325","12.691526613006602","10.511169139121709","9.452052809298143","34.36198929348554","38.940352724906745","48.97791091513077","45.29571829652741","74.44401702879247","72.11317738408229","15.654547252636172","11.40666832985684","21.728670313169264","15.663559683137592","13.85811320228366","13.837758098510546","5.978039178636427","6.928513861897885","19.520461540134633","19.03924512951467","75.18875142075386","75.55911280102966","31.631650774058397","25.876455354342028","3","0.4752036136582152","0.00009458343193786322","","","","0.4752036136582152","","36.6269379911095","","","","","","","0.5329002563111083","","35.3868782353074","","[73.41538494152016,45.29571829652741,72.11317738408229,11.40666832985684,15.663559683137592,13.837758098510546,6.928513861897885,19.03924512951467,75.55911280102966,25.876455354342028,72.38829106069122,44.29793489426517,9.7546363635032,75.92205247083776,19.59409764370961,30.174148010203165,12.691526613006602,9.452052809298143,38.940352724906745]",""
"epoch_2","finished","-","","","2025-05-12T14:08:26.000Z","1677","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","0.6001148648161925","0.0000963926921258551","","","","0.6001148648161925","","31.47506789024181","","[72.89717762322725,44.85865925176523,72.0609182109198,11.383276404407647,16.610472750859998,9.834661163152852,3.385903320073042,14.194798794155885,72.46441496355675,24.20327033789725,71.56805316822587,39.57537245651497,4.4735531310033565,73.65349975966481,8.561132008279044,10.351404537184518,16.061606160616062,3.941331397567263,27.946784475522712]","","","","","0.6209158039021635","","32.34431375428731","","[72.93271711195418,42.67354323346163,70.63019685009215,8.885412848683636,13.42458732439156,12.046395526359843,5.381911963226383,16.711274403493775,73.54904086229827,21.993810110950783,69.54443640656916,40.84840893748192,5.975308922180406,73.82751131232918,13.45608795032906,23.487743065512404,10.640346653827631,3.149672984772072,35.383554863545]",""
"epoch_1","finished","-","","","2025-05-12T13:40:15.000Z","1690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1.060807890166308","0.00009819818665965754","","","","1.060807890166308","","21.25794566483273","","[68.59218008669288,32.429873162211834,63.871538442669774,4.133396261513444,6.792354151719349,3.5813155536125394,0.335528926928479,3.455465299625608,63.25002002321946,8.376614730125691,54.02615095924214,20.072206446065906,0.8433557836868095,60.22619619125953,1.6991429429158895,1.1588442377947528,1.8576485481829104,0.44518422208143654,8.753951662273504]","","","","","0.7729929127022178","","27.32141379553604","","[72.0382409136081,38.47992283758156,68.41311439709108,5.5259809293505855,8.525432691669048,7.23822692486941,1.8655607376687156,9.592514423289584,71.12197104145727,14.689062264572916,64.66013266546032,34.81189071290286,2.5488348970198382,70.53822422218613,6.925106612856538,7.930131461792279,6.773191231531685,0.31277135888231933,27.11655179139454]",""